Datum/Uhrzeit;Preis;Bezeichnung;Menge;Zahlung;Bonnr.
09.07.2024 15:00:13;4,50;Kind Tageskarte;1;Bar;00319
09.07.2024 15:00:13;4,50;Kind Tageskarte;1;Bar;00319
09.07.2024 15:00:48;18,00;Fam Tageskarte;1;Bar;00320
09.07.2024 15:01:46;4,50;Kind Tageskarte;1;Bar;00321
09.07.2024 15:01:46;7,00;Erw. Tageskarte;1;Bar;00321
09.07.2024 15:02:33;4,50;Kind Tageskarte;1;Bar;00322
09.07.2024 15:02:52;7,00;Erw. Tageskarte;1;Bar;00323
09.07.2024 15:03:42;4,50;Kind Tageskarte;1;Bar;00324
09.07.2024 15:03:42;7,00;Erw. Tageskarte;1;Bar;00324
09.07.2024 15:03:42;4,50;Kind Tageskarte;1;Bar;00324
09.07.2024 15:04:34;7,00;Erw. Tageskarte;1;Bar;00325
09.07.2024 15:05:12;7,00;Erw. Tageskarte;1;Bar;00326
09.07.2024 15:05:51;4,50;Kind Tageskarte;1;Bar;00327
09.07.2024 15:05:51;4,50;Kind Tageskarte;1;Bar;00327
09.07.2024 15:07:45;7,00;Erw. Tageskarte;1;Bar;00328
09.07.2024 15:07:45;18,00;Fam Tageskarte;1;Bar;00328
09.07.2024 15:09:03;4,50;Kind Tageskarte;1;Bar;00329
09.07.2024 15:09:03;4,50;Kind Tageskarte;1;Bar;00329
09.07.2024 15:09:03;4,50;Kind Tageskarte;1;Bar;00329
09.07.2024 15:13:14;18,00;Fam Tageskarte;1;EC-Cash;00330
09.07.2024 15:13:41;4,50;Kind Tageskarte;1;Bar;00331
09.07.2024 15:14:09;7,00;Erw. Tageskarte;1;Bar;00332
09.07.2024 15:14:39;105,00;Saisonkarte Erwachsen;1;Bar;00333
09.07.2024 15:18:23;4,50;Kind Tageskarte;1;Bar;00334
09.07.2024 15:20:39;18,00;Fam Tageskarte;1;Bar;00335
09.07.2024 15:21:00;7,00;Erw. Tageskarte;1;Bar;00336
09.07.2024 15:21:00;7,00;Erw. Tageskarte;1;Bar;00336
09.07.2024 15:22:35;4,50;Kind Tageskarte;1;Bar;00337
09.07.2024 15:22:35;4,50;Kind Tageskarte;1;Bar;00337
09.07.2024 15:22:35;4,50;Kind Tageskarte;1;Bar;00337
09.07.2024 15:22:35;4,50;Kind Tageskarte;1;Bar;00337
09.07.2024 15:22:58;7,00;Erw. Tageskarte;1;Bar;00338
09.07.2024 15:22:58;7,00;Erw. Tageskarte;1;Bar;00338
09.07.2024 15:23:26;7,00;Erw. Tageskarte;1;Bar;00339
09.07.2024 15:24:14;4,50;Kind Tageskarte;1;EC-Cash;00340
09.07.2024 15:24:14;4,50;Kind Tageskarte;1;EC-Cash;00340
09.07.2024 15:24:44;4,50;Kind Tageskarte;1;Bar;00341
09.07.2024 15:24:44;4,50;Kind Tageskarte;1;Bar;00341
09.07.2024 15:26:22;4,50;Kind Tageskarte;1;Bar;00342
09.07.2024 15:26:22;4,50;Kind Tageskarte;1;Bar;00342
09.07.2024 15:26:22;7,00;Erw. Tageskarte;1;Bar;00342
09.07.2024 15:26:22;4,50;Kind Tageskarte;1;Bar;00342
09.07.2024 15:26:22;4,50;Kind Tageskarte;1;Bar;00342
09.07.2024 15:26:22;7,00;Erw. Tageskarte;1;Bar;00342
09.07.2024 15:26:46;7,00;Erw. Tageskarte;1;Bar;00343
09.07.2024 15:26:46;7,00;Erw. Tageskarte;1;Bar;00343
09.07.2024 15:27:05;4,50;Kind Tageskarte;1;Bar;00344
09.07.2024 15:27:53;18,00;Fam Tageskarte;1;Bar;00345
09.07.2024 15:28:33;4,50;Kind Tageskarte;1;Bar;00346
09.07.2024 15:28:33;4,50;Kind Tageskarte;1;Bar;00346
09.07.2024 15:29:16;7,00;Erw. Tageskarte;1;Bar;00347
09.07.2024 15:29:16;4,50;Kind Tageskarte;1;Bar;00347
09.07.2024 15:29:16;4,50;Kind Tageskarte;1;Bar;00347
09.07.2024 15:33:12;7,00;Erw. Tageskarte;1;Bar;00348
09.07.2024 15:33:12;4,50;Kind Tageskarte;1;Bar;00348
09.07.2024 15:33:12;4,50;Kind Tageskarte;1;Bar;00348
09.07.2024 15:33:33;7,00;Erw. Tageskarte;1;Bar;00349
09.07.2024 15:35:08;4,50;Kind Tageskarte;1;EC-Cash;00350
09.07.2024 15:35:08;4,50;Kind Tageskarte;1;EC-Cash;00350
09.07.2024 15:36:29;60,00;Zehnerkarte Erwachsen;1;EC-Cash;00351
09.07.2024 15:36:40;7,00;Erw. Tageskarte;1;Bar;00352
09.07.2024 15:36:40;7,00;Erw. Tageskarte;1;Bar;00352
09.07.2024 15:36:58;7,00;Erw. Tageskarte;1;Bar;00353
09.07.2024 15:36:58;7,00;Erw. Tageskarte;1;Bar;00353
09.07.2024 15:37:19;7,00;Erw. Tageskarte;1;Bar;00354
09.07.2024 15:38:03;4,50;Kind Tageskarte;1;Bar;00355
09.07.2024 15:38:53;18,00;Fam Tageskarte;1;Bar;00356
09.07.2024 15:39:17;7,00;Erw. Tageskarte;1;Bar;00357
09.07.2024 15:39:17;4,50;Kind Tageskarte;1;Bar;00357
09.07.2024 15:39:36;7,00;Erw. Tageskarte;1;Bar;00358
09.07.2024 15:39:36;4,50;Kind Tageskarte;1;Bar;00358
09.07.2024 15:39:36;4,50;Kind Tageskarte;1;Bar;00358
09.07.2024 15:42:10;18,00;Fam Tageskarte;1;EC-Cash;00359
09.07.2024 15:42:10;2,00;Wasserspritze;1;EC-Cash;00359
09.07.2024 15:42:10;2,00;Wasserspritze;1;EC-Cash;00359
09.07.2024 15:42:50;7,00;Erw. Tageskarte;1;Bar;00360
09.07.2024 15:42:50;4,50;Kind Tageskarte;1;Bar;00360
09.07.2024 15:42:50;4,50;Kind Tageskarte;1;Bar;00360
09.07.2024 15:43:13;4,50;Kind Tageskarte;1;Bar;00361
09.07.2024 15:43:13;4,50;Kind Tageskarte;1;Bar;00361
09.07.2024 15:43:13;4,50;Kind Tageskarte;1;Bar;00361
09.07.2024 15:44:29;18,00;Fam Tageskarte;1;EC-Cash;00362
09.07.2024 15:44:45;4,50;Kind Tageskarte;1;Bar;00363
09.07.2024 15:44:45;4,50;Kind Tageskarte;1;Bar;00363
09.07.2024 15:45:55;4,50;Kind Tageskarte;1;EC-Cash;00364
09.07.2024 15:46:41;7,00;Erw. Tageskarte;1;Bar;00365
09.07.2024 15:46:41;7,00;Erw. Tageskarte;1;Bar;00365
09.07.2024 15:47:07;4,50;Kind Tageskarte;1;Bar;00366
09.07.2024 15:47:38;7,00;Erw. Tageskarte;1;Bar;00367
09.07.2024 15:47:38;7,00;Erw. Tageskarte;1;Bar;00367
09.07.2024 15:47:38;7,00;Erw. Tageskarte;1;Bar;00367
09.07.2024 15:47:38;7,00;Erw. Tageskarte;1;Bar;00367
09.07.2024 15:48:27;37,00;Zehnerkarte    Ermäßigt;1;Bar;00368
09.07.2024 15:49:08;18,00;Fam Tageskarte;1;Bar;00369
09.07.2024 15:51:50;18,00;Fam Tageskarte;1;EC-Cash;00370
09.07.2024 15:52:41;7,00;Erw. Tageskarte;1;EC-Cash;00371
09.07.2024 15:52:41;4,50;Kind Tageskarte;1;EC-Cash;00371
09.07.2024 15:52:41;4,50;Kind Tageskarte;1;EC-Cash;00371
09.07.2024 15:52:59;7,00;Erw. Tageskarte;1;Bar;00372
09.07.2024 15:53:49;7,00;Erw. Tageskarte;1;Bar;00373
09.07.2024 15:53:49;7,00;Erw. Tageskarte;1;Bar;00373
09.07.2024 15:56:53;4,50;Kind Tageskarte;1;Bar;00374
09.07.2024 15:57:30;7,00;Erw. Tageskarte;1;Bar;00375
09.07.2024 15:57:30;7,00;Erw. Tageskarte;1;Bar;00375
09.07.2024 15:58:08;4,50;Kind Tageskarte;1;Bar;00376
09.07.2024 15:58:08;4,50;Kind Tageskarte;1;Bar;00376
09.07.2024 15:58:37;4,50;Kind Tageskarte;1;Bar;00377
09.07.2024 15:58:37;7,00;Erw. Tageskarte;1;Bar;00377
09.07.2024 15:59:03;4,50;Kind Tageskarte;1;EC-Cash;00378
09.07.2024 15:59:41;60,00;Zehnerkarte Erwachsen;1;Bar;00379
09.07.2024 16:00:33;7,00;Erw. Tageskarte;1;EC-Cash;00380
09.07.2024 16:03:29;60,00;Zehnerkarte Erwachsen;1;Bar;00381
09.07.2024 16:08:48;60,00;Zehnerkarte Erwachsen;1;Bar;00382
09.07.2024 16:08:48;7,00;Erw. Tageskarte;1;Bar;00382
09.07.2024 16:08:48;4,50;Kind Tageskarte;1;Bar;00382
09.07.2024 16:08:48;4,50;Kind Tageskarte;1;Bar;00382
09.07.2024 16:16:25;4,00;Stadtpass bis 18 Jahre;1;Bar;00383
09.07.2024 16:16:25;4,50;Stadtpass ab 18 Jahre;1;Bar;00383
09.07.2024 16:18:30;7,00;Erw. Tageskarte;1;EC-Cash;00384
09.07.2024 16:18:58;4,50;Kind Tageskarte;1;Bar;00385
09.07.2024 16:20:01;4,50;Kind Tageskarte;1;Bar;00386
09.07.2024 16:20:01;7,00;Erw. Tageskarte;1;Bar;00386
09.07.2024 16:21:41;7,00;Erw. Tageskarte;1;Bar;00387
09.07.2024 16:21:41;4,50;Kind Tageskarte;1;Bar;00387
09.07.2024 16:21:41;4,50;Kind Tageskarte;1;Bar;00387
09.07.2024 16:22:14;7,00;Erw. Tageskarte;1;Bar;00388
09.07.2024 16:24:58;60,00;Zehnerkarte Erwachsen;1;EC-Cash;00389
09.07.2024 16:25:34;18,00;Fam Tageskarte;1;Bar;00390
09.07.2024 16:27:04;18,00;Fam Tageskarte;1;Bar;00392
09.07.2024 16:28:19;7,00;Erw. Tageskarte;1;Bar;00393
09.07.2024 16:28:19;4,50;Kind Tageskarte;1;Bar;00393
09.07.2024 16:29:20;7,00;Erw. Tageskarte;1;Bar;00395
09.07.2024 16:29:27;7,00;Erw. Tageskarte;1;Bar;00396
09.07.2024 16:29:51;4,50;Kind Tageskarte;1;Bar;00397
09.07.2024 16:30:26;7,00;Erw. Tageskarte;1;Bar;00398
09.07.2024 16:31:25;7,00;Erw. Tageskarte;1;Bar;00399
09.07.2024 16:31:25;4,50;Kind Tageskarte;1;Bar;00399
09.07.2024 16:33:25;7,00;Erw. Tageskarte;1;Bar;00400
09.07.2024 16:33:25;7,00;Erw. Tageskarte;1;Bar;00400
09.07.2024 16:35:20;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00401
09.07.2024 16:39:08;60,00;Saisonkarte ermäßigt;1;EC-Cash;00402
09.07.2024 16:41:30;37,00;Zehnerkarte    Ermäßigt;1;Bar;00403
09.07.2024 16:43:32;7,00;Erw. Tageskarte;1;Bar;00405
09.07.2024 16:44:27;18,00;Fam Tageskarte;1;Bar;00406
09.07.2024 16:45:02;7,00;Erw. Tageskarte;1;Bar;00407
09.07.2024 16:46:55;7,00;Erw. Tageskarte;1;Bar;00408
09.07.2024 16:46:55;4,50;Kind Tageskarte;1;Bar;00408
09.07.2024 16:46:55;4,50;Kind Tageskarte;1;Bar;00408
09.07.2024 16:48:45;4,50;Kind Tageskarte;1;Bar;00409
09.07.2024 16:48:45;60,00;Zehnerkarte Erwachsen;1;Bar;00409
09.07.2024 16:49:41;7,00;Erw. Tageskarte;1;Bar;00410
09.07.2024 16:50:56;4,00;Stadtpass bis 18 Jahre;1;Bar;00411
09.07.2024 16:50:56;18,00;Fam Tageskarte;1;Bar;00411
09.07.2024 16:52:12;4,50;Kind Tageskarte;1;Bar;00412
09.07.2024 16:52:55;4,50;Kind Tageskarte;1;Bar;00413
09.07.2024 16:53:27;18,00;Fam Tageskarte;1;Bar;00414
09.07.2024 16:54:50;7,00;Erw. Tageskarte;1;Bar;00415
09.07.2024 16:54:50;4,50;Kind Tageskarte;1;Bar;00415
09.07.2024 16:58:57;60,00;Zehnerkarte Erwachsen;1;EC-Cash;00416
09.07.2024 16:59:55;7,00;Erw. Tageskarte;1;Bar;00417
09.07.2024 17:02:15;4,50;Kind Tageskarte;1;Bar;00418
09.07.2024 17:02:15;4,50;Kind Tageskarte;1;Bar;00418
09.07.2024 17:04:13;7,00;Erw. Tageskarte;1;Bar;00419
09.07.2024 17:05:39;4,50;Kind Tageskarte;1;Bar;00420
09.07.2024 17:08:25;7,00;Erw. Tageskarte;1;Bar;00421
09.07.2024 17:08:25;4,50;Kind Tageskarte;1;Bar;00421
09.07.2024 17:10:01;4,50;Kind Tageskarte;1;Bar;00422
09.07.2024 17:11:44;4,50;Kind Tageskarte;1;Bar;00423
09.07.2024 17:11:44;4,50;Kind Tageskarte;1;Bar;00423
09.07.2024 17:11:44;4,50;Kind Tageskarte;1;Bar;00423
09.07.2024 17:15:52;7,00;Erw. Tageskarte;1;Bar;00424
09.07.2024 17:15:52;4,50;Kind Tageskarte;1;Bar;00424
09.07.2024 17:15:52;4,50;Kind Tageskarte;1;Bar;00424
09.07.2024 17:18:34;7,00;Erw. Tageskarte;1;Bar;00426
09.07.2024 17:18:34;4,50;Kind Tageskarte;1;Bar;00426
09.07.2024 17:20:32;60,00;Zehnerkarte Erwachsen;1;EC-Cash;00427
09.07.2024 17:20:32;4,50;Kind Tageskarte;1;EC-Cash;00427
09.07.2024 17:21:07;7,00;Erw. Tageskarte;1;Bar;00428
09.07.2024 17:21:07;7,00;Erw. Tageskarte;1;Bar;00428
09.07.2024 17:22:29;7,00;Erw. Tageskarte;1;Bar;00429
09.07.2024 17:22:29;4,50;Kind Tageskarte;1;Bar;00429
09.07.2024 17:22:29;4,50;Kind Tageskarte;1;Bar;00429
09.07.2024 17:22:58;60,00;Zehnerkarte Erwachsen;1;Bar;00430
09.07.2024 17:25:20;7,00;Erw. Tageskarte;1;Bar;00431
09.07.2024 17:26:42;4,50;Kind Tageskarte;1;Bar;00432
09.07.2024 17:35:08;4,50;Kind Tageskarte;1;Bar;00433
09.07.2024 17:35:08;4,50;Kind Tageskarte;1;Bar;00433
09.07.2024 17:36:17;7,00;Erw. Tageskarte;1;Bar;00434
09.07.2024 17:36:17;7,00;Erw. Tageskarte;1;Bar;00434
09.07.2024 17:36:17;4,50;Kind Tageskarte;1;Bar;00434
09.07.2024 17:44:25;4,50;Kind Tageskarte;1;Bar;00435
09.07.2024 17:44:25;4,50;Kind Tageskarte;1;Bar;00435
09.07.2024 17:46:11;7,00;Erw. Tageskarte;1;Bar;00436
09.07.2024 17:47:36;4,50;Kind Tageskarte;1;Bar;00437
09.07.2024 17:54:30;7,00;Erw. Tageskarte;1;Bar;00438
09.07.2024 17:57:07;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00439
09.07.2024 17:57:36;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00440
09.07.2024 17:58:05;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00441
09.07.2024 17:58:05;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00441
09.07.2024 18:02:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00442
09.07.2024 18:02:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00442
09.07.2024 18:02:26;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00442
09.07.2024 18:04:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00443
09.07.2024 18:04:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00443
09.07.2024 18:05:56;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00444
09.07.2024 18:05:56;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00444
09.07.2024 18:05:56;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00444
09.07.2024 18:06:40;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00445
09.07.2024 18:08:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00446
09.07.2024 18:08:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00446
09.07.2024 18:09:14;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00447
09.07.2024 18:09:14;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00447
09.07.2024 18:11:50;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00448
09.07.2024 18:15:19;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00449
09.07.2024 18:15:19;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00449
09.07.2024 18:16:20;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00450
09.07.2024 18:16:20;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00450
09.07.2024 18:16:20;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00450
09.07.2024 18:16:42;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00451
09.07.2024 18:16:42;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00451
09.07.2024 18:16:42;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00451
09.07.2024 18:17:12;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00452
09.07.2024 18:18:32;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00453
09.07.2024 18:30:36;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00454
09.07.2024 18:37:13;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00455
09.07.2024 18:37:13;0,00;Kind Zehnerkarte - Besucher - ;1;Bar;00455
09.07.2024 18:57:37;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00456
09.07.2024 20:09:43;-60,00;Zehnerkarte Erwachsen;1;Bar;00457
09.07.2024 20:17:09;-7,00;Erw. Tageskarte;1;EC-Cash;00458
09.07.2024 20:17:09;-4,50;Kind Tageskarte;1;EC-Cash;00458
09.07.2024 20:17:42;-7,00;Erw. Tageskarte;1;EC-Cash;00459
09.07.2024 20:26:16;-3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00460
09.07.2024 20:27:09;3,00;Kind Tageskarte ab 18 Uhr;1;EC-Cash;00461
09.07.2024 20:28:36;-7,00;Erw. Tageskarte;1;Bar;00462
09.07.2024 20:28:36;-4,50;Kind Tageskarte;1;Bar;00462
09.07.2024 20:28:51;7,00;Erw. Tageskarte;1;EC-Cash;00463
09.07.2024 20:28:51;4,50;Kind Tageskarte;1;EC-Cash;00463
09.07.2024 20:40:46;-7,00;Erw. Tageskarte;1;Bar;00464
09.07.2024 20:40:46;-7,00;Erw. Tageskarte;1;Bar;00464
09.07.2024 20:40:46;-4,50;Kind Tageskarte;1;Bar;00464
09.07.2024 20:40:53;-7,00;Erw. Tageskarte;1;Bar;00465
09.07.2024 21:02:34;-4.000,00;Entnahme: Entnahme;1;Bar;00466
10.07.2024 10:00:11;105,00;Saisonkarte Erwachsen;1;Bar;00467
10.07.2024 10:03:47;105,00;Saisonkarte Erwachsen;1;EC-Cash;00468
10.07.2024 10:54:33;4,50;Kind Tageskarte;1;Bar;00469
10.07.2024 10:55:04;37,00;Zehnerkarte    Ermäßigt;1;Bar;00470
10.07.2024 11:01:09;7,00;Erw. Tageskarte;1;Bar;00471
10.07.2024 11:23:45;37,00;Zehnerkarte    Ermäßigt;1;Bar;00472
10.07.2024 11:41:13;4,50;Kind Tageskarte;1;Bar;00473
10.07.2024 11:41:13;7,00;Erw. Tageskarte;1;Bar;00473
10.07.2024 11:41:13;4,50;Kind Tageskarte;1;Bar;00473
10.07.2024 11:50:36;4,50;Kind Tageskarte;1;Bar;00474
10.07.2024 11:55:42;4,50;Kind Tageskarte;1;Bar;00475
10.07.2024 12:05:11;4,50;Kind Tageskarte;1;Bar;00476
10.07.2024 12:13:51;4,50;Kind Tageskarte;1;Bar;00477
10.07.2024 12:13:51;4,50;Kind Tageskarte;1;Bar;00477
10.07.2024 12:22:47;4,50;Kind Tageskarte;1;Bar;00478
10.07.2024 12:26:35;4,50;Kind Tageskarte;1;Bar;00479
10.07.2024 12:26:35;4,50;Kind Tageskarte;1;Bar;00479
10.07.2024 12:26:35;4,50;Kind Tageskarte;1;Bar;00479
10.07.2024 13:07:21;7,00;Erw. Tageskarte;1;Bar;00480
10.07.2024 13:24:09;185,00;Saisonkarte Familie 6W;1;Bar;00481
10.07.2024 13:25:53;4,50;Kind Tageskarte;1;Bar;00482
10.07.2024 13:27:07;4,50;Kind Tageskarte;1;Bar;00483
10.07.2024 13:51:41;4,50;Kind Tageskarte;1;Bar;00484
10.07.2024 13:52:36;4,50;Kind Tageskarte;1;Bar;00485
10.07.2024 14:26:28;4,50;Kind Tageskarte;1;Bar;00486
10.07.2024 14:45:43;4,50;Kind Tageskarte;1;Bar;00487
10.07.2024 14:46:03;4,50;Kind Tageskarte;1;Bar;00488
10.07.2024 14:46:22;4,50;Kind Tageskarte;1;Bar;00489
10.07.2024 15:01:40;7,00;Erw. Tageskarte;1;Bar;00490
10.07.2024 15:43:07;4,50;Kind Tageskarte;1;EC-Cash;00491
10.07.2024 15:43:07;7,00;Erw. Tageskarte;1;EC-Cash;00491
10.07.2024 15:43:07;4,50;Kind Tageskarte;1;EC-Cash;00491
10.07.2024 15:51:04;60,00;Saisonkarte ermäßigt;1;Bar;00492
10.07.2024 15:55:16;4,50;Kind Tageskarte;1;Bar;00493
10.07.2024 15:55:16;4,50;Kind Tageskarte;1;Bar;00493
10.07.2024 15:55:16;7,00;Erw. Tageskarte;1;Bar;00493
10.07.2024 16:01:38;7,00;Erw. Tageskarte;1;Bar;00494
10.07.2024 16:01:38;4,50;Kind Tageskarte;1;Bar;00494
10.07.2024 16:01:38;4,50;Kind Tageskarte;1;Bar;00494
10.07.2024 17:58:45;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00495
10.07.2024 18:00:04;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00496
10.07.2024 19:18:30;-185,00;Saisonkarte Familie 6W;1;Bar;00497
10.07.2024 19:20:48;-536,50;Entnahme: Entnahme;1;Bar;00498
11.07.2024 09:59:11;7,00;Erw. Tageskarte;1;Bar;00499
11.07.2024 10:09:02;7,00;Erw. Tageskarte;1;Bar;00500
11.07.2024 10:49:43;4,50;Kind Tageskarte;1;Bar;00501
11.07.2024 10:59:35;18,00;Fam Tageskarte;1;Bar;00502
11.07.2024 11:17:50;4,50;Kind Tageskarte;1;EC-Cash;00503
11.07.2024 11:17:50;7,00;Erw. Tageskarte;1;EC-Cash;00503
11.07.2024 11:30:47;60,00;Zehnerkarte Erwachsen;1;Bar;00504
11.07.2024 11:51:56;4,50;Kind Tageskarte;1;Bar;00505
11.07.2024 12:14:51;185,00;Saisonkarte Familie 6W;1;Bar;00506
11.07.2024 13:05:18;4,50;Kind Tageskarte;1;Bar;00509
11.07.2024 13:05:18;4,50;Kind Tageskarte;1;Bar;00509
11.07.2024 13:17:52;4,50;Kind Tageskarte;1;Bar;00510
11.07.2024 13:18:16;60,00;Saisonkarte ermäßigt;1;Bar;00511
11.07.2024 13:47:45;4,50;Kind Tageskarte;1;Bar;00513
11.07.2024 13:54:57;4,50;Kind Tageskarte;1;Bar;00514
11.07.2024 13:56:49;60,00;Saisonkarte ermäßigt;1;Bar;00515
11.07.2024 14:01:26;4,50;Kind Tageskarte;1;Bar;00516
11.07.2024 14:24:02;4,50;Kind Tageskarte;1;Bar;00517
11.07.2024 14:24:28;4,50;Kind Tageskarte;1;Bar;00518
11.07.2024 14:29:19;7,00;Erw. Tageskarte;1;Bar;00519
11.07.2024 14:37:11;60,00;Zehnerkarte Erwachsen;1;Bar;00520
11.07.2024 14:39:21;18,00;Fam Tageskarte;1;EC-Cash;00521
11.07.2024 14:39:45;7,00;Erw. Tageskarte;1;Bar;00522
11.07.2024 14:39:45;4,50;Kind Tageskarte;1;Bar;00522
11.07.2024 14:45:02;7,00;Erw. Tageskarte;1;Bar;00523
11.07.2024 14:45:39;7,00;Erw. Tageskarte;1;Bar;00524
11.07.2024 14:55:12;4,50;Kind Tageskarte;1;Bar;00525
11.07.2024 14:55:17;4,50;Kind Tageskarte;1;Bar;00526
11.07.2024 15:03:42;4,50;Kind Tageskarte;1;Bar;00527
11.07.2024 15:11:32;4,50;Kind Tageskarte;1;Bar;00528
11.07.2024 15:12:25;4,50;Kind Tageskarte;1;Bar;00529
11.07.2024 15:15:04;185,00;Saisonkarte Familie 6W;1;Bar;00530
11.07.2024 15:15:33;7,00;Erw. Tageskarte;1;Bar;00531
11.07.2024 15:23:14;115,00;Saisonkarte Familie 3W;1;EC-Cash;00532
11.07.2024 15:24:36;4,50;Kind Tageskarte;1;Bar;00533
11.07.2024 15:25:17;4,50;Kind Tageskarte;1;Bar;00534
11.07.2024 15:38:14;7,00;Erw. Tageskarte;1;EC-Cash;00535
11.07.2024 15:38:14;4,50;Kind Tageskarte;1;EC-Cash;00535
11.07.2024 15:46:33;105,00;Saisonkarte Erwachsen;1;Bar;00536
11.07.2024 15:56:04;7,00;Erw. Tageskarte;1;Bar;00537
11.07.2024 15:56:04;4,50;Kind Tageskarte;1;Bar;00537
11.07.2024 15:56:40;4,50;Kind Tageskarte;1;Bar;00538
11.07.2024 16:08:56;7,00;Erw. Tageskarte;1;EC-Cash;00539
11.07.2024 16:12:28;7,00;Erw. Tageskarte;1;EC-Cash;00540
11.07.2024 16:12:28;4,50;Kind Tageskarte;1;EC-Cash;00540
11.07.2024 16:12:28;4,50;Kind Tageskarte;1;EC-Cash;00540
11.07.2024 16:27:39;7,00;Erw. Tageskarte;1;Bar;00541
11.07.2024 16:29:05;7,00;Erw. Tageskarte;1;Bar;00542
11.07.2024 16:29:05;7,00;Erw. Tageskarte;1;Bar;00542
11.07.2024 16:34:52;4,50;Kind Tageskarte;1;Bar;00543
11.07.2024 16:38:35;7,00;Erw. Tageskarte;1;EC-Cash;00544
11.07.2024 16:38:35;4,50;Kind Tageskarte;1;EC-Cash;00544
11.07.2024 16:38:35;4,50;Kind Tageskarte;1;EC-Cash;00544
11.07.2024 16:38:35;7,00;Erw. Tageskarte;1;EC-Cash;00544
11.07.2024 16:38:35;4,50;Kind Tageskarte;1;EC-Cash;00544
11.07.2024 16:38:35;4,50;Kind Tageskarte;1;EC-Cash;00544
11.07.2024 16:38:35;4,50;Kind Tageskarte;1;EC-Cash;00544
11.07.2024 16:40:09;4,50;Kind Tageskarte;1;Bar;00545
11.07.2024 16:40:09;4,50;Kind Tageskarte;1;Bar;00545
11.07.2024 16:40:09;7,00;Erw. Tageskarte;1;Bar;00545
11.07.2024 17:44:40;60,00;Saisonkarte ermäßigt;1;Bar;00546
11.07.2024 17:44:40;105,00;Saisonkarte Erwachsen;1;Bar;00546
11.07.2024 18:02:57;60,00;Zehnerkarte Erwachsen;1;EC-Cash;00547
11.07.2024 18:12:38;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00548
11.07.2024 18:12:38;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00548
11.07.2024 18:29:48;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00549
11.07.2024 18:29:48;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00549
11.07.2024 18:29:49;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;00549
11.07.2024 18:33:15;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00550
11.07.2024 19:29:33;-1.137,50;Entnahme: Entnahme;1;Bar;00551
12.07.2024 15:52:26;7,00;Erw. Tageskarte;1;Bar;00552
12.07.2024 17:07:22;7,00;Erw. Tageskarte;1;Bar;00553
12.07.2024 18:01:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00554
13.07.2024 09:51:58;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00555
13.07.2024 09:52:41;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00556
13.07.2024 09:53:05;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00557
13.07.2024 09:53:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;00558
